"Cliente","Tiempo respuesta","Uso CPU","Transacciones perdidas"
"0","2597","62.14542538129447","0"
"1","432","62.14542538129447","0"
"2","398","30.864217031686103","0"
"3","318","30.864217031686103","0"
"4","336","18.406446021314004","0"
"5","214","16.555077110526074","0"
"6","293","24.130427312373847","0"
"7","241","24.130427312373847","0"
"8","276","24.130427312373847","0"
"9","283","16.611590864056282","0"
"10","304","17.79010364298018","0"
"11","212","17.79010364298018","0"
"12","276","18.028333675965634","0"
"13","346","18.028333675965634","0"
"14","259","12.23293457607949","0"
"15","219","12.23293457607949","0"
"16","196","9.614395312575109","0"
"17","446","13.636887592505298","0"
"18","280","13.636887592505298","0"
"19","225","17.53921175402673","0"
"20","362","17.53921175402673","0"
"21","287","8.846346773091762","0"
"22","251","11.197628125228498","0"
"23","387","11.197628125228498","0"
"24","298","13.683793002069278","0"
"25","267","13.683793002069278","0"
"26","304","21.404073167288693","0"
"27","231","21.404073167288693","0"
"28","241","21.404073167288693","0"
"29","249","18.779187511175987","0"
"30","274","18.779187511175987","0"
"31","189","14.718625014931874","0"
"32","231","17.066888464195916","0"
"33","328","17.066888464195916","0"
"34","290","17.066888464195916","0"
"35","308","11.019393369758767","0"
"36","405","15.359282458799283","0"
"37","295","15.359282458799283","0"
"38","271","25.188355332128864","0"
"39","234","25.188355332128864","0"
"40","203","25.188355332128864","0"
"41","231","15.065625393883163","0"
"42","246","17.725623110327827","0"
"43","336","17.725623110327827","0"
"44","262","17.725623110327827","0"
"45","238","15.414244709264246","0"
"46","240","15.414244709264246","0"
"47","271","10.4939452999112","0"
"48","271","23.397685487418197","0"
"49","203","23.397685487418197","0"
"50","279","23.397685487418197","0"
"51","232","16.49818880540397","0"
"52","301","16.49818880540397","0"
"53","322","11.798640090828382","0"
"54","424","11.798640090828382","0"
"55","296","10.820196606554466","0"
"56","208","18.281670842707598","0"
"57","255","18.281670842707598","0"
"58","294","18.281670842707598","0"
"59","795","16.373080926633765","0"
"60","244","5.951486255434202","0"
"61","209","13.835594287121644","0"
"62","398","13.835594287121644","0"
"63","297","13.835594287121644","0"
"64","265","11.069130185717658","0"
"65","240","17.541973141808022","0"
"66","204","17.541973141808022","0"
"67","362","21.133087689190454","0"
"68","211","21.133087689190454","0"
"69","298","21.133087689190454","0"
"70","231","11.319884435451687","0"
"71","281","11.319884435451687","0"
"72","329","10.731304733071667","0"
"73","240","10.731304733071667","0"
"74","177","10.274688657157427","0"
"75","261","12.918328560078784","0"
"76","345","12.918328560078784","0"
"77","388","12.918328560078784","0"
"78","216","7.8800321248940435","0"
"79","241","17.264308445326005","0"
"80","362","17.264308445326005","0"
"81","213","18.757558735089052","0"
"82","230","18.757558735089052","0"
"83","286","18.757558735089052","0"
"84","186","16.05888083322077","0"
"85","282","18.136392528819833","0"
"86","352","18.136392528819833","0"
"87","285","11.12238719432721","0"
"88","358","11.12238719432721","0"
"89","274","9.097672424416425","0"
"90","312","19.36705490098255","0"
"91","264","19.36705490098255","0"
"92","279","19.36705490098255","0"
"93","211","12.273593595392029","0"
"94","233","12.423263009096052","0"
"95","226","12.423263009096052","0"
"96","221","14.77769996413636","0"
"97","322","14.77769996413636","0"
"98","299","18.157603771569764","0"
"99","331","18.157603771569764","0"
"100","277","18.157603771569764","0"
"101","268","10.317105122248925","0"
"102","316","15.803922445429686","0"
"103","408","15.803922445429686","0"
"104","380","13.829360390318978","0"
"105","305","14.531136765966057","0"
"106","460","14.531136765966057","0"
"107","330","10.765101648676767","0"
"108","246","10.765101648676767","0"
"109","208","5.760824899307082","0"
"110","225","20.589302498639316","0"
"111","258","20.589302498639316","0"
"112","235","20.589302498639316","0"
"113","238","15.273576623659268","0"
"114","245","15.273576623659268","0"
"115","243","11.51559137592817","0"
"116","201","17.38902122163195","0"
"117","281","17.38902122163195","0"
"118","260","17.38902122163195","0"
"119","209","10.288014144479085","0"
"120","212","10.288014144479085","0"
"121","266","16.398696622239818","0"
"122","199","16.398696622239818","0"
"123","220","16.482856296997127","0"
"124","234","16.482856296997127","0"
"125","329","22.259382814085605","0"
"126","197","22.259382814085605","0"
"127","244","12.025275792740453","0"
"128","272","17.318206313329988","0"
"129","261","17.318206313329988","0"
"130","202","20.651527717563635","0"
"131","263","20.651527717563635","0"
"132","408","20.651527717563635","0"
"133","211","14.142450807956465","0"
"134","192","16.060511641399767","0"
"135","326","16.060511641399767","0"
"136","217","16.060511641399767","0"
"137","321","14.088080238818634","0"
"138","227","14.088080238818634","0"
"139","290","12.570140148342846","0"
"140","338","21.112660173951102","0"
"141","247","21.112660173951102","0"
"142","289","21.112660173951102","0"
"143","277","16.396881316972014","0"
"144","239","16.396881316972014","0"
"145","258","7.445882087711464","0"
"146","368","21.211751388317456","0"
"147","225","21.211751388317456","0"
"148","258","21.211751388317456","0"
"149","344","12.743814723147995","0"
"150","327","12.516649589916662","0"
"151","243","12.516649589916662","0"
"152","251","8.721426896287221","0"
"153","219","18.63450834176773","0"
"154","273","18.63450834176773","0"
"155","252","18.63450834176773","0"
"156","217","16.012068276063594","0"
"157","243","21.724777860114852","0"
"158","339","21.724777860114852","0"
"159","300","21.724777860114852","0"
"160","207","15.001441157103535","0"
"161","333","21.587371847716664","0"
"162","308","21.587371847716664","0"
"163","304","21.587371847716664","0"
"164","317","10.769134756991184","0"
"165","221","14.140302301692431","0"
"166","240","14.140302301692431","0"
"167","205","14.140302301692431","0"
"168","222","14.066571898993807","0"
"169","286","17.18431403150299","0"
"170","298","17.18431403150299","0"
"171","285","17.18431403150299","0"
"172","253","11.208249724390406","0"
"173","225","11.208249724390406","0"
"174","267","10.269719728453708","0"
"175","232","16.284513626077","0"
"176","292","16.284513626077","0"
"177","285","16.284513626077","0"
"178","229","14.973762984496252","0"
"179","366","14.973762984496252","0"
"180","324","14.38707621764308","0"
"181","296","14.38707621764308","0"
"182","233","13.81122477883494","0"
"183","547","13.81122477883494","0"
"184","224","11.41317183183631","0"
"185","237","11.41317183183631","0"
"186","249","10.64472939720018","0"
"187","291","12.226613725345103","0"
"188","188","12.226613725345103","0"
"189","322","19.85820305788124","0"
"190","267","19.85820305788124","0"
"191","261","19.85820305788124","0"
"192","190","10.114545792937758","0"
"193","310","19.99293377591109","0"
"194","219","19.99293377591109","0"
"195","355","19.99293377591109","0"
"196","270","15.918719159975382","0"
"197","307","15.918719159975382","0"
"198","206","12.746927928838536","0"
"199","368","17.51124486709972","0"
"200","227","17.51124486709972","0"
"201","339","17.51124486709972","0"
"202","320","10.949124689848855","0"
"203","262","14.319235580955514","0"
"204","333","14.319235580955514","0"
"205","399","14.319235580955514","0"
"206","225","13.079250165679879","0"
"207","297","16.499870888747136","0"
"208","265","16.499870888747136","0"
"209","200","27.793899528003163","0"
"210","294","27.793899528003163","0"
"211","232","27.793899528003163","0"
"212","227","18.251911307837332","0"
"213","250","20.73066792212378","0"
"214","276","20.73066792212378","0"
"215","200","20.73066792212378","0"
"216","727","11.42675401869947","0"
"217","240","11.42675401869947","0"
"218","280","11.42675401869947","0"
"219","356","10.88784453504128","0"
"220","181","16.742735907105022","0"
"221","387","23.28231388072607","0"
"222","230","23.28231388072607","0"
"223","256","35.85733405214641","0"
"224","266","35.85733405214641","0"
"225","306","35.85733405214641","0"
"226","278","28.105778713131702","0"
"227","290","28.105778713131702","0"
"228","246","27.221820616100157","0"
"229","402","29.23232786152975","0"
"230","307","29.23232786152975","0"
"231","370","29.23232786152975","0"
"232","239","17.648649088088643","0"
"233","182","33.73306780363837","0"
"234","235","33.73306780363837","0"
"235","332","33.73306780363837","0"
"236","313","28.565328180731196","0"
"237","272","28.565328180731196","0"
"238","261","18.499048107807724","0"
"239","202","25.832286468670397","0"
"240","255","25.832286468670397","0"
"241","234","31.379831599272734","0"
"242","296","31.379831599272734","0"
"243","336","31.379831599272734","0"
"244","259","20.156249201562492","0"
"245","227","20.156249201562492","0"
"246","267","18.25272078543384","0"
"247","269","18.38602773186753","0"
"248","247","18.38602773186753","0"
"249","251","18.38602773186753","0"
"250","194","12.818085359383858","0"
"251","220","29.529442830923546","0"
"252","233","29.529442830923546","0"
"253","245","29.529442830923546","0"
"254","203","21.340515956788565","0"
"255","310","21.404634809105783","0"
"256","265","21.404634809105783","0"
"257","248","24.811022171382056","0"
"258","261","24.811022171382056","0"
"259","278","27.079074751298805","0"
"260","259","27.079074751298805","0"
"261","243","27.238611900394094","0"
"262","250","27.238611900394094","0"
"263","236","27.238611900394094","0"
"264","305","20.74599061171415","0"
"265","260","22.152804387984105","0"
"266","397","29.39906150174627","0"
"267","196","29.39906150174627","0"
"268","449","29.559657384831272","0"
"269","226","29.559657384831272","0"
"270","388","31.01651441171137","0"
"271","227","31.01651441171137","0"
"272","308","31.01651441171137","0"
"273","205","18.654260860374126","0"
"274","389","30.06077730860113","0"
"275","328","30.06077730860113","0"
"276","396","30.06077730860113","0"
"277","275","23.41580735405525","0"
"278","300","23.41580735405525","0"
"279","265","21.18571176195463","0"
"280","193","21.18571176195463","0"
"281","260","17.73898607265988","0"
"282","285","20.61259099871292","0"
"283","292","20.61259099871292","0"
"284","280","20.61259099871292","0"
"285","209","17.926785965664248","0"
"286","315","26.673594014715153","0"
"287","222","26.673594014715153","0"
"288","354","29.002132692208605","0"
"289","216","29.002132692208605","0"
"290","285","29.002132692208605","0"
"291","372","20.257567146773837","0"
"292","202","15.634949192493119","0"
"293","323","24.395818907335542","0"
"294","345","24.395818907335542","0"
"295","226","24.395818907335542","0"
"296","208","21.8359884128562","0"
"297","196","30.2598670040089","0"
"298","213","30.2598670040089","0"
"299","418","30.2598670040089","0"
"300","295","10.612952440412615","0"
"301","285","20.572460560038675","0"
"302","297","20.572460560038675","0"
"303","195","20.572460560038675","0"
"304","246","19.66284213500581","0"
"305","216","26.88331666735492","0"
"306","280","26.88331666735492","0"
"307","345","26.88331666735492","0"
"308","257","25.255853526414807","0"
"309","232","36.92706842518587","0"
"310","314","36.92706842518587","0"
"311","245","36.92706842518587","0"
"312","226","27.564831340382668","0"
"313","253","46.86618155726578","0"
"314","335","46.86618155726578","0"
"315","204","46.86618155726578","0"
"316","243","24.143513417444073","0"
"317","292","33.59960388447685","0"
"318","269","33.59960388447685","0"
"319","256","33.59960388447685","0"
"320","376","21.747214574255647","0"
"321","322","11.036764724812642","0"
"322","263","12.93401758349858","0"
"323","224","12.93401758349858","0"
"324","203","24.711714702313557","0"
"325","225","24.711714702313557","0"
"326","264","37.897272591481766","0"
"327","233","37.897272591481766","0"
"328","255","37.897272591481766","0"
"329","230","33.341492526906535","0"
"330","259","33.341492526906535","0"
"331","208","21.696444351183885","0"
"332","232","21.696444351183885","0"
"333","223","30.891376724542596","0"
"334","339","30.891376724542596","0"
"335","295","25.042130605906298","0"
"336","341","25.966876819205364","0"
"337","378","25.966876819205364","0"
"338","365","13.707338644707889","0"
"339","304","23.148711381719146","0"
"340","239","23.148711381719146","0"
"341","225","23.148711381719146","0"
"342","516","22.918660707744152","0"
"343","238","21.76158382047032","0"
"344","312","24.98404860809602","0"
"345","291","24.98404860809602","0"
"346","303","24.98404860809602","0"
"347","210","22.244572779790783","0"
"348","369","24.368072310602816","0"
"349","290","24.368072310602816","0"
"350","222","24.368072310602816","0"
"351","258","17.94664705189145","0"
"352","244","28.77269757980998","0"
"353","272","28.77269757980998","0"
"354","249","28.77269757980998","0"
"355","269","28.173621949066817","0"
"356","299","28.49297284197334","0"
"357","318","28.49297284197334","0"
"358","253","28.49297284197334","0"
"359","304","24.127674228333174","0"
"360","358","24.127674228333174","0"
"361","225","22.96012196998307","0"
"362","260","22.96012196998307","0"
"363","205","16.41831367050397","0"
"364","207","37.42572280974266","0"
"365","203","37.42572280974266","0"
"366","217","37.42572280974266","0"
"367","236","38.648673096823124","0"
"368","278","38.648673096823124","0"
"369","310","21.782464111743426","0"
"370","211","23.690298778207552","0"
"371","318","23.690298778207552","0"
"372","251","25.790023417127493","0"
"373","214","25.790023417127493","0"
"374","230","12.747900328280327","0"
"375","181","12.747900328280327","0"
"376","415","27.714873571350907","0"
"377","260","27.714873571350907","0"
"378","248","27.714873571350907","0"
"379","272","22.288853486157556","0"
"380","373","22.288853486157556","0"
"381","309","20.22019590637516","0"
"382","238","20.22019590637516","0"
"383","320","13.770182706607182","0"
"384","233","20.713526577765585","0"
"385","279","34.40725432714849","0"
"386","413","34.40725432714849","0"
"387","251","34.40725432714849","0"
"388","265","13.33051971542265","0"
"389","329","22.557270447358768","0"
"390","400","25.39177140886365","0"
"391","312","25.39177140886365","0"
"392","257","25.39177140886365","0"
"393","200","18.07437943345047","0"
"394","259","28.126102270329433","0"
"395","238","28.126102270329433","0"
"396","255","29.647320005109044","0"
"397","197","29.647320005109044","0"
"398","324","29.647320005109044","0"
"399","192","24.47839167111453","0"
