"Cliente","Tiempo respuesta","Uso CPU","Transacciones perdidas"
"1","3541","100.0","0"
"0","3555","100.0","0"
"2","538","64.39359530431649","0"
"3","583","64.39359530431649","0"
"4","292","29.500405355749304","0"
"5","265","29.500405355749304","0"
"7","334","22.586581110610915","0"
"6","450","29.500405355749304","0"
"8","684","22.586581110610915","0"
"9","666","22.586581110610915","0"
"10","233","27.06550036194183","0"
"11","606","27.06550036194183","0"
"12","641","27.06550036194183","0"
"13","433","21.013775054250395","0"
"15","317","24.800892013022125","0"
"14","601","24.800892013022125","0"
"17","745","24.800892013022125","0"
"16","893","24.800892013022125","0"
"18","444","20.099951544202334","0"
"19","575","20.099951544202334","0"
"20","325","20.099951544202334","0"
"21","250","20.099951544202334","0"
"23","471","42.484707328972306","0"
"24","558","42.484707328972306","0"
"22","1468","42.484707328972306","0"
"25","383","17.897546647329897","0"
"26","485","21.858966060920583","0"
"27","639","21.858966060920583","0"
"28","339","21.858966060920583","0"
"29","456","22.224773964810673","0"
"30","390","22.224773964810673","0"
"32","382","22.224773964810673","0"
"31","683","22.224773964810673","0"
"33","462","15.613008312348386","0"
"35","266","0.0","0"
"34","788","24.435619799215978","0"
"36","383","24.435619799215978","0"
"38","239","24.435619799215978","0"
"37","684","24.435619799215978","0"
"40","1054","22.204856804265106","0"
"39","1632","22.59162097026428","0"
"42","779","22.59162097026428","0"
"41","1387","22.59162097026428","0"
"43","745","17.327353902067564","0"
"44","508","17.327353902067564","0"
"45","287","17.327353902067564","0"
"46","834","14.121236473604004","0"
"47","856","15.224718247655588","0"
"48","346","15.224718247655588","0"
"50","261","15.224718247655588","0"
"49","621","16.95106692420779","0"
"51","334","16.95106692420779","0"
"53","368","29.682464182627232","0"
"54","406","29.682464182627232","0"
"55","554","19.458913633071408","0"
"52","1571","19.458913633071408","0"
"56","693","19.458913633071408","0"
"57","597","19.458913633071408","0"
"59","393","0.0","0"
"58","783","15.793009786873235","0"
"60","371","15.793009786873235","0"
"62","305","22.535878585402024","0"
"61","375","22.535878585402024","0"
"63","704","22.535878585402024","0"
"65","279","19.262221864361152","0"
"66","402","18.35500880080566","0"
"64","1383","22.535878585402024","0"
"68","375","18.35500880080566","0"
"69","329","18.383632448636945","0"
"67","789","18.383632448636945","0"
"70","516","18.383632448636945","0"
"72","557","16.78804880382575","0"
"71","1500","18.383632448636945","0"
"73","431","18.358435188843647","0"
"75","277","18.358435188843647","0"
"74","674","26.26710713713758","0"
"76","554","26.26710713713758","0"
"78","304","26.26710713713758","0"
"77","725","26.26710713713758","0"
"80","282","15.94101184042418","0"
"79","550","21.61549086680705","0"
"81","284","21.61549086680705","0"
"82","402","21.61549086680705","0"
"83","409","21.61549086680705","0"
"84","240","21.61549086680705","0"
"85","285","18.999671232730098","0"
"86","449","27.620801931647765","0"
"87","356","27.620801931647765","0"
"88","927","27.620801931647765","0"
"89","963","27.620801931647765","0"
"90","399","18.09895765422026","0"
"91","402","24.399319748207393","0"
"92","339","24.399319748207393","0"
"93","310","24.399319748207393","0"
"95","242","27.14959350938332","0"
"94","858","27.14959350938332","0"
"96","544","27.14959350938332","0"
"97","325","23.364558386672428","0"
"98","396","34.38947520759537","0"
"99","441","34.38947520759537","0"
"100","432","34.38947520759537","0"
"102","340","34.776878783686435","0"
"101","531","34.776878783686435","0"
"103","541","34.776878783686435","0"
"105","288","21.629459066752986","0"
"104","813","21.629459066752986","0"
"106","360","21.84867624919711","0"
"107","297","21.84867624919711","0"
"109","464","25.37674797483821","0"
"108","803","25.37674797483821","0"
"110","377","25.37674797483821","0"
"111","287","28.038918163217918","0"
"113","448","28.038918163217918","0"
"112","784","28.038918163217918","0"
"115","320","15.214551706175117","0"
"114","819","25.690396614672217","0"
"116","419","25.690396614672217","0"
"118","534","25.690396614672217","0"
"117","633","25.690396614672217","0"
"120","384","19.495076638730445","0"
"119","786","20.39868960469784","0"
"121","366","20.39868960469784","0"
"122","358","20.39868960469784","0"
"123","407","20.39868960469784","0"
"124","435","20.39868960469784","0"
"126","324","18.159775314444172","0"
"125","753","18.159775314444172","0"
"128","527","17.9746208458874","0"
"127","1354","17.9746208458874","0"
"129","669","16.03370890137161","0"
"130","427","14.849682293058075","0"
"131","459","14.849682293058075","0"
"133","285","14.321232741367618","0"
"132","648","22.016835779085","0"
"134","467","22.016835779085","0"
"135","388","22.016835779085","0"
"137","524","17.504952888842283","0"
"136","791","22.016835779085","0"
"139","298","17.504952888842283","0"
"140","596","17.504952888842283","0"
"138","1418","17.504952888842283","0"
"141","520","15.831294425142639","0"
"143","262","12.155526333500733","0"
"142","627","19.433477770528963","0"
"144","313","19.433477770528963","0"
"145","366","20.764352128212405","0"
"146","693","20.764352128212405","0"
"147","368","20.764352128212405","0"
"148","358","20.764352128212405","0"
"149","679","20.764352128212405","0"
"150","331","16.929232875022215","0"
"152","298","0.0","0"
"151","712","13.410799923101235","0"
"153","606","13.410799923101235","0"
"154","251","13.410799923101235","0"
"155","243","18.177103847686826","0"
"156","441","18.177103847686826","0"
"157","452","18.177103847686826","0"
"158","326","18.177103847686826","0"
"160","336","16.896993513681778","0"
"159","534","18.43509759418974","0"
"162","881","18.43509759418974","0"
"161","1384","18.43509759418974","0"
"163","433","12.182245440918503","0"
"164","282","24.84549085149592","0"
"165","341","24.84549085149592","0"
"167","230","24.84549085149592","0"
"168","526","16.03769513769694","0"
"166","991","24.84549085149592","0"
"170","313","10.293832493791644","0"
"171","302","19.426236093137984","0"
"169","723","19.426236093137984","0"
"172","400","25.598407621589057","0"
"173","431","25.598407621589057","0"
"174","255","25.598407621589057","0"
"175","388","25.598407621589057","0"
"176","759","25.598407621589057","0"
"177","809","23.494692269541197","0"
"178","556","20.996362970056737","0"
"180","249","20.996362970056737","0"
"179","726","20.996362970056737","0"
"181","572","20.996362970056737","0"
"182","540","20.996362970056737","0"
"184","290","20.51457862552538","0"
"183","439","20.51457862552538","0"
"185","453","20.51457862552538","0"
"186","377","20.51457862552538","0"
"187","357","17.956446030765672","0"
"188","331","17.956446030765672","0"
"189","290","21.62032009526126","0"
"190","376","21.62032009526126","0"
"192","465","21.62032009526126","0"
"191","851","21.62032009526126","0"
"193","319","17.18211956342338","0"
"195","235","18.194267951823807","0"
"194","773","18.9784806844698","0"
"196","678","18.9784806844698","0"
"197","496","18.9784806844698","0"
"198","391","18.9784806844698","0"
"200","333","15.85516845791226","0"
"199","552","15.85516845791226","0"
"202","357","25.994877735375443","0"
"203","340","25.994877735375443","0"
"204","267","25.994877735375443","0"
"201","1367","15.003744214722648","0"
"205","233","15.003744214722648","0"
"206","949","21.322141255268367","0"
"208","518","14.880356051730947","0"
"207","1498","21.322141255268367","0"
"210","232","14.880356051730947","0"
"211","302","24.16226605575833","0"
"212","570","24.16226605575833","0"
"209","1400","14.880356051730947","0"
"213","563","13.180763837533993","0"
"214","361","13.180763837533993","0"
"215","290","13.180763837533993","0"
"216","345","13.180763837533993","0"
"217","637","13.180763837533993","0"
"219","362","15.261710550137742","0"
"220","412","15.261710550137742","0"
"218","1554","14.575941304787577","0"
"222","337","14.575941304787577","0"
"223","567","17.476409417949913","0"
"221","1435","15.281898466236377","0"
"225","319","15.281898466236377","0"
"224","716","15.281898466236377","0"
"227","368","18.769032415705","0"
"228","321","18.769032415705","0"
"229","468","18.769032415705","0"
"226","1366","16.120941958375965","0"
"230","307","16.120941958375965","0"
"232","348","15.935820937366852","0"
"231","664","21.001523126562038","0"
"233","369","21.001523126562038","0"
"235","215","37.272115297410465","0"
"234","676","37.272115297410465","0"
"237","394","37.272115297410465","0"
"236","763","37.272115297410465","0"
"238","272","20.22455419641993","0"
"240","215","20.22455419641993","0"
"239","352","20.22455419641993","0"
"241","314","19.760997912366985","0"
"242","660","30.714487283658475","0"
"243","421","30.714487283658475","0"
"245","342","30.714487283658475","0"
"244","400","30.714487283658475","0"
"246","288","14.32058069086234","0"
"247","374","14.32058069086234","0"
"248","1472","25.44882084458172","0"
"249","1592","25.44882084458172","0"
"250","276","9.819389219475482","0"
"252","411","15.08756920134987","0"
"253","340","19.868771051834567","0"
"254","397","19.868771051834567","0"
"251","1363","20.139834486823517","0"
"255","324","20.139834486823517","0"
"256","287","20.139834486823517","0"
"258","387","24.394123151720915","0"
"257","514","24.394123151720915","0"
"259","281","24.394123151720915","0"
"260","333","24.394123151720915","0"
"261","331","19.857360400530244","0"
"262","320","19.857360400530244","0"
"263","523","23.9562552181528","0"
"264","405","23.9562552181528","0"
"266","427","23.9562552181528","0"
"265","444","23.9562552181528","0"
"268","406","23.837842429260913","0"
"267","539","23.837842429260913","0"
"269","316","24.32893949773839","0"
"270","453","24.32893949773839","0"
"272","458","24.32893949773839","0"
"271","788","24.32893949773839","0"
"273","387","20.053826159923048","0"
"275","308","24.130103986500085","0"
"274","1353","20.053826159923048","0"
"276","870","24.130103986500085","0"
"277","388","14.177286119978206","0"
"278","328","14.177286119978206","0"
"279","347","23.443924892047363","0"
"280","375","23.443924892047363","0"
"281","280","23.443924892047363","0"
"282","408","27.097041498157594","0"
"283","351","27.097041498157594","0"
"284","474","27.097041498157594","0"
"285","351","27.097041498157594","0"
"286","416","0.0","0"
"287","481","4.062856618477206","0"
"288","1443","4.062856618477206","0"
"289","1375","4.062856618477206","0"
"290","444","0.0","0"
"292","293","13.828896292928972","0"
"293","362","32.673402948269214","0"
"291","1401","32.673402948269214","0"
"294","430","32.673402948269214","0"
"296","347","15.677496815536617","0"
"295","629","32.673402948269214","0"
"298","320","21.49282398846305","0"
"299","324","24.183838318169638","0"
"300","339","24.183838318169638","0"
"297","1518","21.49282398846305","0"
"301","617","24.183838318169638","0"
"302","434","18.765134131033","0"
"303","293","18.765134131033","0"
"304","302","21.987956103934092","0"
"306","368","21.987956103934092","0"
"305","669","18.765134131033","0"
"308","306","16.083248932408047","0"
"307","524","21.987956103934092","0"
"309","415","21.082797642522998","0"
"310","651","21.082797642522998","0"
"311","445","21.082797642522998","0"
"313","273","14.17026442257493","0"
"312","774","23.762247839313964","0"
"315","358","23.762247839313964","0"
"314","783","23.762247839313964","0"
"317","336","20.006630733130294","0"
"316","418","20.006630733130294","0"
"318","567","29.80917274726751","0"
"319","565","29.80917274726751","0"
"320","550","15.956827772974725","0"
"321","594","15.956827772974725","0"
"323","242","10.923136698395941","0"
"324","317","28.660655734927065","0"
"322","754","28.660655734927065","0"
"326","257","28.660655734927065","0"
"327","325","20.716561459962545","0"
"325","826","28.660655734927065","0"
"328","850","28.704989277230386","0"
"330","555","18.462132672915253","0"
"329","1373","28.704989277230386","0"
"332","372","18.413320913509722","0"
"333","413","18.413320913509722","0"
"331","1689","17.248220709434825","0"
"334","914","18.413320913509722","0"
"335","319","6.7167647837047095","0"
"336","336","19.221021624544477","0"
"337","546","19.221021624544477","0"
"338","416","19.221021624544477","0"
"340","373","19.221021624544477","0"
"339","437","19.221021624544477","0"
"342","256","20.584408396903452","0"
"341","595","20.584408396903452","0"
"343","688","20.584408396903452","0"
"344","442","20.584408396903452","0"
"345","809","18.781669632126697","0"
"347","385","19.338173329731156","0"
"346","1574","14.820886308560278","0"
"349","412","12.04859429641556","0"
"350","332","12.04859429641556","0"
"351","443","16.963806270523662","0"
"352","335","16.963806270523662","0"
"353","338","25.589215398983733","0"
"354","312","25.589215398983733","0"
"355","453","15.253471217818914","0"
"356","461","12.49094496466585","0"
"348","4065","19.853845638280266","0"
"357","387","19.853845638280266","0"
"359","309","19.853845638280266","0"
"358","472","19.853845638280266","0"
"360","520","19.11025116794478","0"
"361","418","19.11025116794478","0"
"363","396","19.11025116794478","0"
"362","655","19.11025116794478","0"
"364","496","17.718413707394408","0"
"366","486","16.28038533163213","0"
"365","851","17.718413707394408","0"
"368","452","19.69732324666512","0"
"369","253","19.69732324666512","0"
"367","858","19.69732324666512","0"
"371","448","20.80787288848448","0"
"370","663","20.80787288848448","0"
"372","465","20.80787288848448","0"
"373","421","20.80787288848448","0"
"374","676","20.639965192622476","0"
"375","601","20.639965192622476","0"
"376","436","17.836707395263808","0"
"378","440","18.278734872680204","0"
"379","582","18.278734872680204","0"
"377","1770","17.836707395263808","0"
"380","329","13.808242580575737","0"
"381","310","23.519154821628707","0"
"382","666","13.808242580575737","0"
"383","707","23.519154821628707","0"
"384","664","22.727005507165778","0"
"386","391","22.727005507165778","0"
"385","1412","16.62873194568988","0"
"387","522","22.727005507165778","0"
"388","435","21.0273651724041","0"
"389","557","21.0273651724041","0"
"390","288","21.0273651724041","0"
"392","378","21.391314439470367","0"
"393","270","21.391314439470367","0"
"394","321","21.391314439470367","0"
"391","1333","21.0273651724041","0"
"395","419","18.537696271948224","0"
"396","663","23.85876332448913","0"
"397","391","23.85876332448913","0"
"398","507","23.85876332448913","0"
"399","1460","23.85876332448913","0"
