"Cliente","Tiempo respuesta","Uso CPU","Transacciones perdidas"
"1","3225","0.0","0"
"0","3225","0.0","0"
"3","248","0.0","0"
"2","332","0.0","0"
"4","290","14.816002565541575","0"
"6","373","14.816002565541575","0"
"5","626","14.816002565541575","0"
"7","350","14.816002565541575","0"
"8","416","14.816002565541575","0"
"9","457","18.96816818861362","0"
"10","860","18.96816818861362","0"
"11","776","18.96816818861362","0"
"13","234","11.869816227583474","0"
"12","1085","19.403374277675677","0"
"14","465","19.403374277675677","0"
"16","396","19.403374277675677","0"
"17","416","23.118617428155062","0"
"15","1022","23.118617428155062","0"
"18","598","42.37975878544484","0"
"19","492","42.37975878544484","0"
"21","744","42.37975878544484","0"
"20","750","42.37975878544484","0"
"23","312","17.591278783924167","0"
"22","438","17.591278783924167","0"
"25","445","20.137233259558172","0"
"24","766","20.137233259558172","0"
"26","333","20.137233259558172","0"
"28","454","31.41824501667021","0"
"27","816","31.41824501667021","0"
"29","420","31.41824501667021","0"
"30","550","22.42717217032122","0"
"31","417","22.42717217032122","0"
"32","306","20.99006144335922","0"
"34","343","21.05557172972974","0"
"35","724","21.05557172972974","0"
"36","277","14.913333875556567","0"
"33","1526","21.05557172972974","0"
"37","299","17.34278887744729","0"
"38","483","17.34278887744729","0"
"40","301","19.707027537337794","0"
"39","806","19.707027537337794","0"
"41","414","19.707027537337794","0"
"42","274","20.37411737972471","0"
"43","340","20.37411737972471","0"
"45","306","25.810603702304224","0"
"46","292","25.810603702304224","0"
"44","1041","20.37411737972471","0"
"47","237","25.810603702304224","0"
"48","283","17.89442068331386","0"
"49","306","17.89442068331386","0"
"51","255","20.341447780167144","0"
"50","816","21.94524927565191","0"
"52","869","21.94524927565191","0"
"53","553","21.94524927565191","0"
"55","458","17.056931781560014","0"
"54","713","21.94524927565191","0"
"56","298","17.056931781560014","0"
"57","368","17.056931781560014","0"
"58","301","24.848853560365626","0"
"59","959","24.848853560365626","0"
"60","792","24.848853560365626","0"
"61","437","18.983908279367935","0"
"62","747","22.40344716566087","0"
"63","333","22.40344716566087","0"
"64","330","22.40344716566087","0"
"65","429","22.40344716566087","0"
"67","370","21.82738845470411","0"
"66","689","29.44237330672551","0"
"68","337","29.44237330672551","0"
"69","448","29.44237330672551","0"
"70","359","29.44237330672551","0"
"71","419","27.64834381618151","0"
"72","408","27.64834381618151","0"
"73","220","27.64834381618151","0"
"74","376","25.228475748082534","0"
"75","246","25.228475748082534","0"
"77","604","25.228475748082534","0"
"78","487","8.328336450791396","0"
"76","1388","25.228475748082534","0"
"80","313","26.03924187018881","0"
"79","665","26.03924187018881","0"
"81","381","26.03924187018881","0"
"83","412","26.03924187018881","0"
"82","821","26.03924187018881","0"
"84","314","20.73275905802616","0"
"85","329","20.73275905802616","0"
"87","405","20.73275905802616","0"
"86","1459","20.73275905802616","0"
"89","290","9.789488897531328","0"
"90","228","21.645565759171813","0"
"88","1552","21.645565759171813","0"
"91","395","21.645565759171813","0"
"92","427","22.16753034364688","0"
"93","772","22.16753034364688","0"
"95","400","14.772305783039508","0"
"94","1396","22.16753034364688","0"
"96","409","15.907094762261764","0"
"98","346","15.907094762261764","0"
"97","513","15.907094762261764","0"
"100","528","18.459797331500106","0"
"99","1546","13.828134410514847","0"
"102","347","11.19135033530192","0"
"101","1571","18.459797331500106","0"
"103","372","17.62384016533226","0"
"104","557","18.245808822336762","0"
"105","634","18.245808822336762","0"
"107","523","20.515454339181925","0"
"108","272","20.515454339181925","0"
"106","1477","18.245808822336762","0"
"109","837","17.58681411701952","0"
"110","550","17.58681411701952","0"
"111","270","15.101064899794803","0"
"112","517","28.977105588970844","0"
"114","334","28.977105588970844","0"
"115","260","13.63659938540226","0"
"113","1315","15.634549866036773","0"
"116","337","15.634549866036773","0"
"117","504","20.53115287141969","0"
"119","346","20.53115287141969","0"
"120","298","20.53115287141969","0"
"118","1403","16.333514437868256","0"
"121","566","16.333514437868256","0"
"122","430","16.333514437868256","0"
"123","507","21.90811805720574","0"
"125","411","21.90811805720574","0"
"124","1591","12.251383173469888","0"
"127","509","12.601295385201682","0"
"126","1447","21.90811805720574","0"
"128","251","12.601295385201682","0"
"129","503","29.916290415358738","0"
"131","358","29.916290415358738","0"
"132","280","21.242807068231773","0"
"130","1472","29.916290415358738","0"
"134","409","16.458461661179037","0"
"135","471","12.59687159971692","0"
"133","1393","21.242807068231773","0"
"136","262","12.59687159971692","0"
"137","315","12.59687159971692","0"
"138","462","38.15773284312671","0"
"140","330","38.15773284312671","0"
"139","1399","38.15773284312671","0"
"142","273","6.318523316120428","0"
"141","1625","22.01051002546206","0"
"144","380","13.676194442734202","0"
"145","256","15.825193756284328","0"
"143","1370","15.825193756284328","0"
"146","404","22.156621877405968","0"
"147","434","22.156621877405968","0"
"149","1745","22.156621877405968","0"
"148","1797","22.156621877405968","0"
"151","552","10.80378881472065","0"
"150","785","10.80378881472065","0"
"152","681","10.80378881472065","0"
"153","690","10.80378881472065","0"
"155","837","23.350624470578254","0"
"154","945","23.350624470578254","0"
"156","304","23.350624470578254","0"
"157","273","23.350624470578254","0"
"158","431","37.09591290621434","0"
"159","374","37.09591290621434","0"
"161","472","37.09591290621434","0"
"162","344","20.547194233845556","0"
"160","1317","37.09591290621434","0"
"164","374","14.720049217620002","0"
"165","482","14.720049217620002","0"
"166","1403","8.546043043353569","0"
"167","327","6.607269840407737","0"
"168","242","13.397907812221321","0"
"169","276","13.397907812221321","0"
"163","3938","20.547194233845556","0"
"170","319","18.67452882133608","0"
"171","333","18.67452882133608","0"
"172","239","24.508304406969785","0"
"173","341","24.508304406969785","0"
"175","230","24.508304406969785","0"
"174","733","24.508304406969785","0"
"177","296","25.647488982818835","0"
"176","556","25.647488982818835","0"
"178","321","25.647488982818835","0"
"180","379","25.647488982818835","0"
"179","1446","25.647488982818835","0"
"182","376","14.207152282527137","0"
"181","1345","18.346508576085963","0"
"184","231","18.346508576085963","0"
"183","361","18.346508576085963","0"
"185","257","19.84012782414839","0"
"187","494","19.84012782414839","0"
"188","347","13.056249705134393","0"
"186","1402","18.346508576085963","0"
"190","409","15.130415294853272","0"
"191","649","19.040766791530107","0"
"189","1424","15.130415294853272","0"
"192","276","12.000418193843633","0"
"193","372","30.815462655647284","0"
"194","427","30.815462655647284","0"
"195","469","30.815462655647284","0"
"197","340","16.532180135574638","0"
"196","1631","30.815462655647284","0"
"199","302","7.300743086812367","0"
"198","1512","24.01075899447894","0"
