"Cliente","Tiempo respuesta","Uso CPU","Transacciones perdidas"
"0","3666","56.23036709610815","0"
"1","378","56.23036709610815","0"
"2","783","30.030102499670786","0"
"3","548","26.604626466123104","0"
"4","462","26.604626466123104","0"
"5","841","23.425191836878334","0"
"6","314","21.977560058974166","0"
"7","684","21.977560058974166","0"
"8","635","24.71402390779517","0"
"9","858","32.39065415638912","0"
"10","406","18.423557867422836","0"
"11","547","26.480426393111657","0"
"12","658","26.480426393111657","0"
"13","854","20.20671985028928","0"
"14","407","29.25203890422846","0"
"15","739","29.875358520320873","0"
"16","946","29.875358520320873","0"
"17","708","9.46009983328382","0"
"18","429","14.31833511046955","0"
"19","685","14.31833511046955","0"
"20","536","14.464078781061506","0"
"21","883","14.464078781061506","0"
"22","380","14.348178616252671","0"
"23","832","12.105796685513726","0"
"24","945","11.161656907291517","0"
"25","536","13.543533132598506","0"
"26","780","13.543533132598506","0"
"27","845","9.31466766470541","0"
"28","429","8.742175792216312","0"
"29","1992","8.080740986638268","0"
"30","534","11.244371520400676","0"
"31","909","11.244371520400676","0"
"32","313","11.813416875251326","0"
"33","327","14.415323553942738","0"
"34","384","14.415323553942738","0"
"35","363","13.845024961084462","0"
"36","460","19.901833488316733","0"
"37","307","19.901833488316733","0"
"38","877","16.030109139745687","0"
"39","331","8.850423457165036","0"
"40","662","18.506496863264932","0"
"41","478","12.577631063615513","0"
"42","388","10.990258285910159","0"
"43","253","17.87681212251667","0"
"44","378","20.5535264731167","0"
"45","292","20.5535264731167","0"
"46","390","20.5535264731167","0"
"47","377","20.178517185049483","0"
"48","315","17.48423716812775","0"
"49","509","17.48423716812775","0"
"50","277","21.66755726046271","0"
"51","1372","21.66755726046271","0"
"52","1251","14.236942059850266","0"
"53","683","11.519228355176525","0"
"54","729","15.208176471865098","0"
"55","331","15.208176471865098","0"
"56","459","17.06562588827594","0"
"57","292","17.06562588827594","0"
"58","704","17.06562588827594","0"
"59","460","15.280901818204551","0"
"60","574","24.734434720466215","0"
"61","631","24.734434720466215","0"
"62","1390","11.687381485763048","0"
"63","324","7.009409415363354","0"
"64","424","20.21367286874547","0"
"65","326","24.079813306466725","0"
"66","697","24.079813306466725","0"
"67","314","12.475225716721116","0"
"68","1379","12.475225716721116","0"
"69","432","13.935177033833835","0"
"70","512","15.086687396234488","0"
"71","483","16.921584405387502","0"
"72","460","17.357710060359686","0"
"73","394","17.357710060359686","0"
"74","822","17.357710060359686","0"
"75","436","13.683442945061685","0"
"76","336","13.683442945061685","0"
"77","583","21.04903798825274","0"
"78","885","21.04903798825274","0"
"79","668","10.255346293469515","0"
